rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
69,AI-Driven Sensing for Cross-Lingual Risk Prediction via Semantic Alignment and Multimodal Temporal Fusion,2026,Trading and investment,13.20,0,1,1,0,0,Applied Sciences,Yida Zhang; Ceteng Fu; Xi Wang; Yiheng Zhang; Ziyue Xiong; Jingjing Pan; Jinghui Yin,10.3390/app16083741,,https://www.semanticscholar.org/paper/87e0c17f956c2d7c00e3743d4a8fd3ede3df2097,87e0c17f956c2d7c00e3743d4a8fd3ede3df2097,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",market; risk; volatility,bert; transformer,"In the context of highly interconnected global markets and the rapid dissemination of multilingual information, traditional risk prediction methods that rely on single numerical sequences or monolingual text are insufficient for achieving early perception of cross-market risks. To address this issue, a cross-market risk early warning framework based on multilingual large language models and multimodal sensing fusion is proposed. The proposed approach is centered on a unified risk semantic space, where cross-lingual semantic alignment is employed to reduce semantic discrepancies across languages. Furthermore, a semantic–volatility coupling attention mechanism is introduced to capture the dynamic relationship between textual semantic evolution and market fluctuations. In addition, cross-market knowledge transfer and low-resource enhancement strategies are incorporated to improve the model’s generalization capability across multilingual and multi-market environments, thereby establishing an intelligent perception and early warning system for complex sensing scenarios. Experimental results demonstrate that the proposed method significantly outperforms multiple baseline models in multilingual cross-market risk prediction tasks. In the main experiment, the model achieves a root mean squared error (RMSE) of 0.1127, an mean absolute error (MAE) of 0.0846, and an area under the curve (AUC) of 0.8879, while the early warning gain is improved to 5.2 days, which is substantially better than the Transformer model (RMSE 0.1365, AUC 0.8042) and the multilingual BERT-based fusion model (AUC 0.8395). In terms of classification performance, higher accuracy, precision, and recall are consistently achieved, with overall accuracy exceeding 0.88, and both precision and recall are maintained above 0.85, indicating strong discriminative capability in risk identification tasks. Cross-lingual generalization experiments further verify the robustness of the proposed framework. When trained solely on the English market, the model achieves AUC values of 0.8624 and 0.8471 on the Chinese and European markets, respectively, with RMSE reduced to 0.1185, significantly outperforming competing methods. Overall, the proposed approach achieves substantial improvements in prediction accuracy, cross-lingual generalization, and early warning performance, providing an effective solution for artificial intelligence-driven sensing and risk early warning."
70,KPI-EDGAR: A Novel Dataset and Accompanying Metric for Relation Extraction from Financial Documents,2022,"Reports, filings, and risk",13.16,23,1,0,1,0,International Conference on Machine Learning and Applications,Tobias Deußer; Syed Musharraf Ali; L. Hillebrand; Desiana Nurchalifah; Basil Jacob; C. Bauckhage; R. Sifa,10.1109/ICMLA55696.2022.00254,2210.09163,https://www.semanticscholar.org/paper/b6e87228e7d49f69d876903835cf87ec20169c0b,b6e87228e7d49f69d876903835cf87ec20169c0b,REPORT_ANALYSIS_FOCUS-16,HiFi-KPI: A Dataset for Hierarchical KPI Extraction from Earnings Filings,edgar; financial,dataset; retrieval,"We introduce KPI-EDGAR, a novel dataset for Joint Named Entity Recognition and Relation Extraction building on financial reports uploaded to the Electronic Data Gathering, Analysis, and Retrieval (EDGAR) system, where the main objective is to extract Key Performance Indicators (KPIs) from financial documents and link them to their numerical values and other attributes. We further provide four accompanying baselines for benchmarking potential future research. Additionally, we propose a new way of measuring the success of said extraction process by incorporating a word-level weighting scheme into the conventional F1 score to better model the inherently fuzzy borders of the entity pairs of a relation in this domain."
71,Utilizing Modern Large Language Models (LLM) for Financial Trend Analysis and Digest Creation,2024,Benchmarks and datasets,12.81,7,1,0,1,0,Summa,Andrei Lazarev; Dmitrii Sedov,10.1109/SUMMA64428.2024.10803746,2510.01225,https://www.semanticscholar.org/paper/c09c9448d2d5d29886d084135ae818873af92beb,c09c9448d2d5d29886d084135ae818873af92beb,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,financial,llm; prompt,"The exponential growth of information presents a significant challenge for researchers and professionals seeking to remain at the forefront of their fields and this paper introduces an innovative framework for automatically generating insightful financial digests using the power of Large Language Models (LLMs), specifically Google's Gemini Pro. By leveraging a combination of data extraction from OpenAlex, strategic prompt engineering, and LLM-driven analysis, we demonstrate the automated example of creating a comprehensive digests that generalize key findings, identify emerging trends. This approach addresses the limitations of traditional analysis methods, enabling the efficient processing of vast amounts of unstructured data and the delivery of actionable insights in an easily digestible format. This paper describes how LLMs work in simple words and how we can use their power to help researchers and scholars save their time and stay informed about current trends. Our study includes step-by-step process, from data acquisition and JSON construction to interaction with Gemini and the automated generation of PDF reports, including a link to the project's GitHub repository for broader accessibility and further development."
72,Adaptation of Embedding Models to Financial Filings Via LLM Distillation,2025,Financial agents,12.80,0,1,1,0,0,BigData Congress [Services Society],Eliot Brenner; Dominic Seyler; Manjunath Hegde; A. Simion; Koustuv Dasgupta; Bing Xiang,10.1109/BigData66926.2025.11402604,2512.08088,https://www.semanticscholar.org/paper/53a284da65530c25459154d4b478b9305b69d587,53a284da65530c25459154d4b478b9305b69d587,REPORT_ANALYSIS_FOCUS-4,Hierarchical Retrieval with Evidence Curation for Open-Domain Financial Question Answering on Standardized Documents,finance; financial,llm; rag; retrieval,"Despite advances in generative large language models (LLMs), practical application of specialized conversational AI agents remains constrained by computation costs, latency requirements, and the need for precise domain-specific relevance measures. While existing embedding models address the first two constraints, they underperform on information retrieval in specialized domains like finance. This paper introduces a scalable pipeline that trains specialized models from an unlabeled corpus using a general purpose retrieval embedding model as foundation. Our method yields an average of 27.7 % improvement in MRR@5, 44.6% improvement in mean DCG@5 across 14 financial filing types measured over 21,800 query-document pairs, and improved NDCG on 3 of 4 document classes in FinanceBench. We adapt retrieval embeddings (bi-encoder) for RAG, not LLM generators, using LLM-judged relevance to distill domain knowledge into a compact retriever. There are prior works which pair synthetically generated queries with real passages to directly fine-tune the retrieval model. Our pipeline differs from these by introducing interaction between student and teacher models that interleaves retrieval-based mining of hard positive/negative examples from the unlabeled corpus with iterative retraining of the student model's weights using these examples. Each retrieval iteration uses the refined student model to mine the corpus for progressively harder training examples for the subsequent training iteration. The methodology provides a cost-effective solution to bridging the gap between general-purpose models and specialized domains without requiring labor-intensive human annotation."
73,Design and Development of a Multi-Agent Artificial Intelligence-Based Financial Planner for Institutional Financial Management Optimization,2026,Financial agents,12.80,0,1,1,0,0,SMATIKA JURNAL,I. Kartika; Dwi Soca Baskara; Hardika,10.32664/smatika.v16i01.2167,,https://www.semanticscholar.org/paper/d56dd66cd1b3c412c17be2d666c0045070d892c9,d56dd66cd1b3c412c17be2d666c0045070d892c9,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,financial; risk,agent; rag; retrieval,"Institutional financial management often faces optimization challenges due to limited understanding of influencing factors, difficulties in data integration, and the lack of human expertise. These constraints hinder the identification of opportunities, risk management, and sustainability. An adaptive and automated financial planning system is required. This study proposes the design of an Artificial Intelligence (AI)-based system for automated financial planning aligned with institutional standards. The system addresses these challenges by integrating financial needs analysis, standardized cost references, and automated budget summary preparation. Using a prototyping approach, the system employs AI agents to conduct in-depth analysis and produce comprehensive budgets. The proposed system leverages RAGflow, an open-source Retrieval-Augmented Generation (RAG) engine that uses deep document understanding to provide truthful question-answering from complex data."
74,Pre-trained Large Language Models for Financial Sentiment Analysis,2024,Benchmarks and datasets,12.40,9,1,0,1,0,arXiv.org,Wei Luo; Dihong Gong,10.48550/arXiv.2401.05215,2401.05215,https://www.semanticscholar.org/paper/01a7ce4d04ededa0123f142b932746aaf3e86bc7,01a7ce4d04ededa0123f142b932746aaf3e86bc7,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,financial; sentiment,,"Financial sentiment analysis refers to classifying financial text contents into sentiment categories (e.g. positive, negative, and neutral). In this paper, we focus on the classification of financial news title, which is a challenging task due to a lack of large amount of training samples. To overcome this difficulty, we propose to adapt the pretrained large language models (LLMs) [1, 2, 3] to solve this problem. The LLMs, which are trained from huge amount of text corpora,have an advantage in text understanding and can be effectively adapted to domain-specific task while requiring very few amount of training samples. In particular, we adapt the open-source Llama2-7B model (2023) with the supervised fine-tuning (SFT) technique [4]. Experimental evaluation shows that even with the 7B model (which is relatively small for LLMs), our approach significantly outperforms the previous state-of-the-art algorithms."
75,HierFinRAG - Hierarchical Multimodal RAG for Financial Document Understanding,2026,Financial agents,12.40,0,1,1,0,0,Informatics,Quang-Vinh Dang; Ngoc-Son-An Nguyen; Thi-Bich-Diem Vo,10.3390/informatics13020030,,https://www.semanticscholar.org/paper/9341dd4ea119e11096a0698cc6e6ab19b3778aa1,9341dd4ea119e11096a0698cc6e6ab19b3778aa1,REPORT_ANALYSIS_FOCUS-10,Metadata-Driven Retrieval-Augmented Generation for Financial Question Answering,financial,gpt; rag; reasoning; retrieval,"Financial document understanding remains a critical challenge for Large Language Models, primarily due to the complex interplay between narrative text and structured numerical tables. Existing Retrieval-Augmented Generation (RAG) systems often treat these modalities in isolation, leading to significant failures in tasks requiring joint reasoning. This study introduces HierFinRAG, a novel hierarchical multimodal framework designed to unify tabular and textual data processing. Our approach employs a Table-Text Graph Neural Network (TTGNN) to explicitly model semantic and structural dependencies between table cells and corresponding text, coupled with a Symbolic–Neural Fusion module that routes queries between a neural generator and a symbolic calculator for precise arithmetic operations. We evaluate the system on the FinQA and FinanceBench datasets, comparing performance against strong baselines including Vanilla RAG and GPT-4o with Code Interpreter. Results demonstrate that HierFinRAG achieves an Exact Match score of 82.5% on FinQA, surpassing the best baseline by 6.5 percentage points, while maintaining a 3.5× faster inference latency than agentic approaches. These findings indicate that integrating hierarchical structural awareness with hybrid reasoning significantly enhances the accuracy and interpretability of financial artificial intelligence systems."
76,Using Multi-Perspective Information and Automatic Method Selection to Enhance the Performance of Large Language Models in Financial Question Answering,2025,Financial agents,12.40,0,1,1,0,0,BigData Congress [Services Society],Xuesi Hu; Qiancheng Zhang; Jinpeng Miao; Peng Wang,10.1109/BigData66926.2025.11401656,,https://www.semanticscholar.org/paper/0420f8d95c44d3202b51512d8c60c745839a176b,0420f8d95c44d3202b51512d8c60c745839a176b,REPORT_ANALYSIS_FOCUS-3,MultiFinRAG: An Optimized Multimodal Retrieval-Augmented Generation Framework for Financial Question Answering,financial,agent; dataset; question answering; reasoning,"In financial question answering, it's necessary to simultaneously reason about concepts and perform complex numerical calculations to ensure the overall correctness of the reasoning. However, existing prompting and agentic methods for large language models (LLMs) struggle to deliver optimal performance in financial computing. To enhance the performance of LLMs in financial arithmetic questions, we propose the Multi-Financial Solver Collaboration (MFSC). MFSC integrates the thinking processes and results of three method agents: Fin-chain-of-thought, Fin-program-of-thought, and Fin-formula-reasoning, and submits to a summary agent for comprehensive judgment. To enable large language models to adaptively select suitable methods for questions of varying difficulty levels, it is important to prevent overthinking for simpler questions. We propose an Automatic Matching Method Solver (AMMS) to select the optimal method for each question. Specifically, we first analyze the computational requirements and difficulty of the input question, and match the use of each method. Then, a forced selection process is designed to select the optimal method based on the question features. Experimental results on a financial dataset show that MFSC achieves superior results on financial arithmetic questions, and AMMS achieves state-of-the-art performance in overall questions. In addition, we also find that the Automatic Matching Method Solver can effectively select the appropriate method and significantly save token usage."
77,FinCap: Topic-Aligned Captions for Short-Form Financial YouTube Videos,2025,Other relevant work,12.00,1,1,0,1,0,arXiv.org,Siddhant Sukhani; Yash Bhardwaj; Riya Bhadani; Veer Kejriwal; Michael Galarnyk; S. Chava,10.48550/arXiv.2509.25745,2509.25745,https://www.semanticscholar.org/paper/12c70fc8c4199eb93a6ba2a3274407601ad1ddad,12c70fc8c4199eb93a6ba2a3274407601ad1ddad,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial; sentiment,reasoning,"We evaluate multimodal large language models (MLLMs) for topic-aligned captioning in financial short-form videos (SVs) by testing joint reasoning over transcripts (T), audio (A), and video (V). Using 624 annotated YouTube SVs, we assess all seven modality combinations (T, A, V, TA, TV, AV, TAV) across five topics: main recommendation, sentiment analysis, video purpose, visual analysis, and financial entity recognition. Video alone performs strongly on four of five topics, underscoring its value for capturing visual context and effective cues such as emotions, gestures, and body language. Selective pairs such as TV or AV often surpass TAV, implying that too many modalities may introduce noise. These results establish the first baselines for financial short-form video captioning and illustrate the potential and challenges of grounding complex visual cues in this domain. All code and data can be found on our Github under the CC-BY-NC-SA 4.0 license."
78,Unlocking Financial Insights: An advanced Multimodal Summarization with Multimodal Output Framework for Financial Advisory Videos,2025,Benchmarks and datasets,11.95,2,1,0,1,0,ACM Multimedia,Sarmistha Das; R. E. Z. Lyngkhoi; Sriparna Saha; Alka Maurya,10.1145/3746027.3754557,2509.20961,https://www.semanticscholar.org/paper/6604adee8f0ef432438eeb979ff61ac4885c0694,6604adee8f0ef432438eeb979ff61ac4885c0694,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial,dataset; retrieval,"The dynamic propagation of social media has broadened the reach of financial advisory content through podcast videos, yet extracting insights from lengthy, multimodal segments (30-40 minutes) remains challenging. We introduce FASTER(Financial Advisory Summariser with Textual Embedded Relevant images), a modular framework that tackles three key challenges: (1) extracting modality-specific features, (2) producing optimized, concise summaries, and (3) aligning visual keyframes with associated textual points. FASTER employs BLIP-2 for semantic visual descriptions, OCR for textual patterns, and Whisper-based transcription with Speaker diarization as BOS features. A modified Direct Preference Optimization (DPO)-based loss function, equipped with BOS-specific fact-checking, ensures precision, relevance, and factual consistency against the human-aligned summary. A ranker-based retrieval mechanism further aligns keyframes with summarized content, enhancing interpretability and cross-modal coherence. To acknowledge data resource scarcity, we introduce Fin-APT, a dataset comprising 470 publicly accessible financial advisory pep-talk videos for robust multimodal research. Comprehensive cross-domain experiments confirm FASTER's strong performance, robustness, and generalizability when compared to Large Language Models (LLMs) and Vision-Language Models (VLMs). By establishing a new standard for multimodal summarization, FASTER makes financial advisory content more accessible and actionable, thereby opening new avenues for research."
79,Financial Language Model Evaluation (FLaME),2025,Financial language models,11.56,5,1,0,1,0,Annual Meeting of the Association for Computational Linguistics,Glenn Scott Matlin; Mika Okamoto; Huzaifa Pardawala; Yang Yang; S. Chava,10.18653/v1/2025.findings-acl.1164,,https://www.semanticscholar.org/paper/ffa559e58ff61756c7f316fffd9ba37f84445bcd,ffa559e58ff61756c7f316fffd9ba37f84445bcd,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial,language model,
80,Black-Box Hyperparameter Optimization for Financial RAG Retrieval: An Efficiency–Effectiveness Trade-Off Study,2026,Benchmarks and datasets,11.40,0,1,1,0,0,Information,Yangyang Jin; Xindi Wang; Qianli Dong,10.3390/info17050405,,https://www.semanticscholar.org/paper/f6c2b6d061e1deff110d2a53659decc437c9fcec,f6c2b6d061e1deff110d2a53659decc437c9fcec,REPORT_ANALYSIS_FOCUS-4,Hierarchical Retrieval with Evidence Curation for Open-Domain Financial Question Answering on Standardized Documents,financial,dataset; rag; retrieval,"This study examines black-box hyperparameter optimization for financial retrieval-augmented generation (RAG) retrieval under limited budget constraints. Using FinQA as the primary dataset, it compares Grid Search, Random Search, and Bayesian Optimization under a unified search space, evaluation protocol, and multi-seed setting, and further uses FinanceBench for external validation. The results show that Random Search and Bayesian Optimization can approach the Grid reference at substantially lower cost, but the small development-set advantage of Bayesian Optimization does not remain stable on the test set or across repeated runs. A more consistent finding is that high-performing configurations are concentrated in a limited parameter region. Overall, the results suggest that, in budget-constrained financial RAG retrieval tuning, identifying stable high-performing parameter regions may be more useful than relying on increasingly complex optimization methods."
81,Constructing Synthetic Instruction Datasets for Improving Reasoning in Domain-Specific LLMs: A Case Study in the Japanese Financial Domain,2026,Benchmarks and datasets,11.40,0,1,1,0,0,arXiv.org,Yuma Okochi; F. M. Sim; T. Okada,10.48550/arXiv.2603.01353,2603.01353,https://www.semanticscholar.org/paper/5eb4fa465c79483c1c742ce09cc2c960c86b7af5,5eb4fa465c79483c1c742ce09cc2c960c86b7af5,REPORT_ANALYSIS_FOCUS-8,EDINET-Bench: Evaluating LLMs on Complex Financial Tasks using Japanese Financial Statements,financial,dataset; instruction; reasoning,"In adapting LLMs to specific domains, achieving both domain expertise and reasoning ability remains an urgent challenge. This study proposes a general method for constructing high-quality synthetic instruction data for any domain, starting from domain-specific vocabulary. As a demonstration, we applied this method to the financial domain and constructed a large-scale instruction dataset totaling approximately 9.5 billion tokens with Chain-of-Thought reasoning traces. Evaluation results confirmed performance improvements over baseline models on financial benchmarks, demonstrating the effectiveness of our approach. We also report findings on the impact of reasoning trace length on performance and its limitations. Lastly, we open-source our models and datasets on https://huggingface.co/nri-ai ."
82,Three trustworthiness challenges in large language model-based financial systems: real-world examples and mitigation strategies,2025,Benchmarks and datasets,11.00,1,1,1,0,0,Frontiers of Information Technology & Electronic Engineering,Shurui Xu; Feng Luo; Shuyan Li; Mengzhen Fan; Zhongtian Sun,10.1631/FITEE.2500421,,https://www.semanticscholar.org/paper/63d5c44fd8d5b22481e3b66aeabcd40f65562647,63d5c44fd8d5b22481e3b66aeabcd40f65562647,REPORT_ANALYSIS_FOCUS-4,Hierarchical Retrieval with Evidence Curation for Open-Domain Financial Question Answering on Standardized Documents,financial,language model; large language model,
83,"“Improving retrieval for RAG-based QA models on financial documents,”",,Benchmarks and datasets,10.50,,1,0,1,1,arXiv,,,,,,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial,qa; rag; retrieval,
84,Learning Word Embeddings from 10-K Filings Using PyTorch,2019,"Reports, filings, and risk",10.36,5,1,0,1,0,Social Science Research Network,Saurabh Sehrawat,10.2139/ssrn.3480902,,https://www.semanticscholar.org/paper/7f4003922d44503bed90ead2c290d056746e66ce,7f4003922d44503bed90ead2c290d056746e66ce,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,10-k; financial; sentiment,,"In this paper, we generate word embeddings learned from corpus of 10-K filings by corporates in U.S. to S.E.C from 1993 to 2018 using word2vec model implemented in PyTorch. Word Embeddings learned from a general corpus of articles from Google News, Wikipedia etc. are readily available online for researchers to use in their models but embeddings learned from 10-K filings are not publicly available. We publish the word embeddings learned from 10-K filings on GitHub for other researchers to use in their NLP tasks such as document classification, document similarity, sentiment analysis, readability index etc. on 10-K filings or other financial documents. We show that using these learned word embeddings we can differentiate between different types of sentiment words in the widely used Loughran-McDonald word lists and generate average similarity scores between them. We also present an application of word embeddings where we can quantitatively track changes in 10-K documents using the learned embeddings."
85,"“VectifyAI launches Mafin 2.5 and PageIndex: 98.7% financial RAG accuracy,”",2026,Other relevant work,10.00,,1,0,1,0,,,,,,,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial,rag,
86,"“FinSage: A multi-aspect RAG system for financial filings QA,”",,Benchmarks and datasets,9.50,,1,0,1,1,arXiv,,,,,,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial,qa; rag,
87,2025b. At-fingpt: Financial risk prediction via an audio-text large language model,,Financial language models,9.40,,1,0,1,0,Finance Research Letters,,,,,,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial; risk,language model; large language model,
88,2025. Finder: Financial dataset for question answering and evaluating retrieval-augmented generation,,Benchmarks and datasets,9.00,,1,0,1,0,ICAIF,,,,,,REPORT_ANALYSIS_FOCUS-2,Document-Level Numerical Reasoning across Single and Multiple Tables in Financial Reports,financial,dataset; question answering; retrieval,
89,2025b. Cfbenchmark-mm: Chinese financial assistant benchmark for multimodal large language model,,Financial language models,9.00,,1,0,1,0,arXiv preprint,,,,,,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial,benchmark; language model; large language model,
90,"“Decomposing retrieval failures in RAG for long-document financial QA,”",,Benchmarks and datasets,9.00,,1,0,1,0,arXiv,,,,,,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial,qa; rag; retrieval,
91,2024. Finsosent: Advancing financial market sentiment analysis through pretrained large language models,,Trading and investment,8.80,,1,0,1,0,Big Data and Cognitive Computing,,,,,,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial; market; sentiment,,
92,2024. BizBench: A quantitative reasoning benchmark for business and finance,,Benchmarks and datasets,8.00,,1,0,1,0,ACL,,,,,,REPORT_ANALYSIS_FOCUS-2,Document-Level Numerical Reasoning across Single and Multiple Tables in Financial Reports,finance,benchmark; reasoning,
93,2024b. Quantagent: Seeking holy grail in trading by self-improving large language model,,Financial agents,8.00,,1,0,1,0,arXiv preprint,,,,,,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",trading,language model; large language model,
94,2024c. Fincon: A synthesized llm multi-agent system with conceptual verbal reinforcement for enhanced financial decision making,,Financial agents,8.00,,1,0,1,0,arXiv preprint,,,,,,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial,agent; llm,
95,Metadata-Driven RAG for Financial QA A P REPRINT,,Benchmarks and datasets,8.00,,1,0,1,0,,,,,,,REPORT_ANALYSIS_FOCUS-10,Metadata-Driven Retrieval-Augmented Generation for Financial Question Answering,financial,qa; rag,
96,PHANTOM: A benchmark for hallucination detection in financial long-context QA,,Benchmarks and datasets,8.00,,1,0,1,0,The Thirty-ninth Annual Conference on Neural Information Processing Systems Datasets and Benchmarks Track,,,,,,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,financial,benchmark; qa,
97,2024. FinBen: A Holistic Financial Benchmark for Large Language Models,,Benchmarks and datasets,7.00,,1,0,1,0,NeurIPS 2024 Datasets and Benchmarks Track,,,,,,REPORT_ANALYSIS_FOCUS-7,LLM Output Drift: Cross-Provider Validation & Mitigation for Financial Workflows,financial,benchmark,
98,2024. Fintral: A family of gpt-4 level multimodal financial large language models,,Other relevant work,7.00,,1,0,1,0,arXiv preprint,,,,,,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",financial,gpt,
99,"24 | Earnings forecasting analysis using GPT-4o based on extracted data (BS, CF, PL, Summary, Text) from the securities report (EDINET Code: E35466, Doc ID: S100LP1H)",,"Reports, filings, and risk",7.00,,1,0,1,0,Ground truth: Increase,,,,,,REPORT_ANALYSIS_FOCUS-8,EDINET-Bench: Evaluating LLMs on Complex Financial Tasks using Japanese Financial Statements,earnings,gpt,
100,Cnfinbench: A benchmark for safety and compliance of large language models in finance,,Benchmarks and datasets,7.00,,1,0,1,0,arXiv preprint,,,,,,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,finance,benchmark,
101,"“Mitigating hallucination in financial RAG via fine-grained knowledge verification,”",,Other relevant work,7.00,,1,0,1,0,,,,,,,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial,rag,
