rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
91,"A Comprehensive Survey on Large Language Models: Architectures, Applications, and Ethical Considerations",2025,Supply chain finance and risk,23.30,1,1,0,0,0,Engineering and Technology Journal,Chreesk Sabah M. Ali; Dr. Ibrahim Mahmood Ibrahim,10.47191/etj/v10i04.26,,https://www.semanticscholar.org/paper/80eb9d4bda6767b0c4a07e218ec104f982c367d8,80eb9d4bda6767b0c4a07e218ec104f982c367d8,supply_chain,large language models supply chain finance,finance,gpt; language model; large language model; large language models; llm; retrieval,"The rapid progress and revolutionary potential of large language models (LLMs) are examined in this survey, with particular attention paid to transformer-based designs and scaling strategies that power models such as GPT-4, Gemini, and LLaMA. Focusing on advancements in natural language comprehension, translation, text production, and information retrieval, this study examines various applications in the fields of healthcare, finance, education, and public administration. Along with addressing ethical issues such as algorithmic bias, disinformation, privacy threats, and environmental impacts, the study promotes robust auditing frameworks, consistent evaluation measures, and environmentally friendly practices. The study offers a comprehensive framework for future research and the responsible development of large language models (LLMs), outlining the complex supply chain and development processes with a focus on ethical integration, accountability, and transparency."
92,FutureX-Pro: Extending Future Prediction to High-Value Vertical Domains,2026,Supply chain finance and risk,23.16,5,1,0,0,0,arXiv.org,Jiashuo Liu; Siyuan Chen; Zaiyuan Wang; Zhiyuan Zeng; Jiacheng Guo; Liang Hu; Lingyue Yin; Suozhi Huang; Wenxing Hao; Yang Yang; Zerui Cheng; Zixin Yao; Haoxin Liu; Jiayi Cheng; Yuzhen Li; Zezhong Ma; Bingjie Wang; Bingsen Qiu; Xiao Liu; Zeyang Zhang; Zijian Liu; Jinpeng Wang; Mingren Yin; Tianci He; Yali Liao; Yi Tian; Zhenwei Zhu; Anqi Dai; Ge Zhang; Jingkai Liu; Kai Zhang; Wenlong Wu; Xiang Gao; Xinjie Chen; Zhixin Yao; Zhou Wen; B. Prakash; J. Blanchet; Mengdi Wang; Nian Si; Wenhao Huang,10.48550/arXiv.2601.12259,2601.12259,https://www.semanticscholar.org/paper/63e2302e49eea0f27e4e067078af438b010d97b3,63e2302e49eea0f27e4e067078af438b010d97b3,industry_sector; supply_chain,large language models supply chain finance,finance; market,agent; benchmark; language model; large language model; large language models; llm,"Building upon FutureX, which established a live benchmark for general-purpose future prediction, this report introduces FutureX-Pro, including FutureX-Finance, FutureX-Retail, FutureX-PublicHealth, FutureX-NaturalDisaster, and FutureX-Search. These together form a specialized framework extending agentic future prediction to high-value vertical domains. While generalist agents demonstrate proficiency in open-domain search, their reliability in capital-intensive and safety-critical sectors remains under-explored. FutureX-Pro targets four economically and socially pivotal verticals: Finance, Retail, Public Health, and Natural Disaster. We benchmark agentic Large Language Models (LLMs) on entry-level yet foundational prediction tasks -- ranging from forecasting market indicators and supply chain demands to tracking epidemic trends and natural disasters. By adapting the contamination-free, live-evaluation pipeline of FutureX, we assess whether current State-of-the-Art (SOTA) agentic LLMs possess the domain grounding necessary for industrial deployment. Our findings reveal the performance gap between generalist reasoning and the precision required for high-value vertical applications."
93,Bridging Language Models and Financial Analysis,2025,"Industry, sector, and investment research",23.09,6,2,0,0,0,arXiv.org,Alejandro Lopez-Lira; Jihoon Kwon; Sangwoong Yoon; Jy-yong Sohn; Chanyeol Choi,10.48550/arXiv.2503.22693,2503.22693,https://www.semanticscholar.org/paper/0f5978f91ea75524fa2bb20af5cdb34709b9771f,0f5978f91ea75524fa2bb20af5cdb34709b9771f,industry_sector,large language models financial industry analysis; large language models sector analysis finance,finance; financial,language model; large language model; large language models; llm,"The rapid advancements in Large Language Models (LLMs) have unlocked transformative possibilities in natural language processing, particularly within the financial sector. Financial data is often embedded in intricate relationships across textual content, numerical tables, and visual charts, posing challenges that traditional methods struggle to address effectively. However, the emergence of LLMs offers new pathways for processing and analyzing this multifaceted data with increased efficiency and insight. Despite the fast pace of innovation in LLM research, there remains a significant gap in their practical adoption within the finance industry, where cautious integration and long-term validation are prioritized. This disparity has led to a slower implementation of emerging LLM techniques, despite their immense potential in financial applications. As a result, many of the latest advancements in LLM technology remain underexplored or not fully utilized in this domain. This survey seeks to bridge this gap by providing a comprehensive overview of recent developments in LLM research and examining their applicability to the financial sector. Building on previous survey literature, we highlight several novel LLM methodologies, exploring their distinctive capabilities and their potential relevance to financial data analysis. By synthesizing insights from a broad range of studies, this paper aims to serve as a valuable resource for researchers and practitioners, offering direction on promising research avenues and outlining future opportunities for advancing LLM applications in finance."
94,Leveraging Large Language Models and Machine Learning for Cyber Threat Intelligence: Detecting Advanced Persistent Threats in Saudi Arabia,2025,Supply chain finance and risk,23.00,0,1,0,0,0,International Conference on Orange Technologies,A. A. Alghamdi,10.1109/ICOT68409.2025.11425253,,https://www.semanticscholar.org/paper/9df9d1ecdaafad69a6b608e7a90c7ae739207f44,9df9d1ecdaafad69a6b608e7a90c7ae739207f44,industry_sector; supply_chain,large language models supply chain finance,finance,language model; large language model; large language models; llm; rag,"Saudi Arabia's digital transformation under Vision 2030 has positioned the nation as a prime target for Advanced Persistent Threats (APTs)—sophisticated, sustained cyberattacks that target critical infrastructure including energy, finance, and government sectors. Unlike conventional cybercrime, APTs employ advanced evasion techniques, supply chain compromises, and prolonged dwell times, making detection exceptionally challenging. Current Cyber Threat Intelligence (CTI) practices rely heavily on manual analysis of unstructured text data from threat reports, security blogs, and alert feeds—a process that is slow, error-prone, and unable to keep pace with the volume and velocity of emerging threats. This paper proposes an automated CTI framework that integrates Large Language Models (LLMs) with Long Short-Term Memory (LSTM) networks for intelligent threat campaign detection. Our approach leverages Named Entity Recognition (NER) to extract critical threat indicators from unstructured CTI sources, followed by LSTM-based temporal pattern analysis to identify coordinated APT campaigns. We evaluate our framework on a curated NER dataset comprising real-world threat intelligence reports, achieving 92% accuracy in threat campaign detection—a significant improvement over traditional rule-based approaches. The framework demonstrates particular effectiveness in identifying entity relationships and temporal attack patterns characteristic of APT operations. This preliminary study contributes: (1) a novel integration of LLMs and LSTM for automated CTI analysis, (2) empirical validation on real-world threat data, and (3) a contextual analysis of APT threats specific to Saudi Arabia's digital landscape. Our findings suggest that automated, AI-driven CTI analysis can substantially reduce threat detection time while improving accuracy, offering a scalable solution for organizations facing sophisticated cyber adversaries."
95,Leveraging Large Language Models for Discrepancy Value Prediction in Custody Transfer Systems: A Comparative Analysis of Probabilistic and Point Forecasting Approaches,2025,"Industry, sector, and investment research",22.90,1,1,0,0,0,IEEE Access,F. Hidayat; A. Nasution; F. Ambia; D. Putra; .. Mulyandri,10.1109/ACCESS.2025.3560254,,https://www.semanticscholar.org/paper/efd645dbba71dd9180722926da1ad9288768ee99,efd645dbba71dd9180722926da1ad9288768ee99,industry_sector,large language models financial industry analysis,financial; risk,language model; large language model; large language models; llm; rag,"Discrepancies in custody transfer systems in the oil and gas industry pose significant financial, regulatory, and operational risks. Accurate prediction of these discrepancies is critical to optimizing operations and minimizing potential losses. This study evaluates the effectiveness of Large Language Models (LLMs), specifically the Chronos-FineTuning Amazon Chronos T5 Small model, alongside statistical, machine learning, and deep learning models, in both probabilistic and point forecasting tasks. The evaluation covers metrics such as Weighted Quantile Loss (WQL), Scaled Quantile Loss (SQL), Mean Absolute Error (MAE), Symmetric Mean Absolute Percentage Error (SMAPE), and Root Mean Square Error (RMSE). The results highlight the superior performance of the Chronos model in both forecasting paradigms, demonstrating its ability to capture uncertainty and deliver precise predictions. This research offers valuable insights into selecting forecasting methodologies to improve custody transfer operations, underscoring the transformative potential of LLMs in industrial applications."
96,Extracting Supply Chain Information From News Articles Using Large Language Models: A Fully Automatic Approach,2025,Supply chain finance and risk,22.80,1,1,0,0,0,IEEE Access,Jaewon Kim; Eunbi Kim; Dongsoo Kim; Yoojoong Kim; Taesu Cheong,10.1109/ACCESS.2025.3605837,,https://www.semanticscholar.org/paper/71578fa357b372ea9614f98555211e3e014c3eb4,71578fa357b372ea9614f98555211e3e014c3eb4,supply_chain,LARD-SC large language model supply chain risk identification,risk,language model; large language model; large language models,"Supply chain mapping is crucial for global companies to identify and mitigate potential risks. Although natural language processing techniques are analyzed to extract supply chain maps from textual sources to automate the process, they require extensive manual annotation of training data, limiting the scalability and efficiency of these approaches. This study addresses this limitation by exploring the use of large language models to automate supply chain mapping, specifically by investigating their potential for generating synthetic training data and improving relation classification. The performance of these synthetic datasets is compared with those of manually annotated datasets. Experimental results demonstrate that synthetic data can outperform manual data, particularly when manual data is scarce. To demonstrate its practical applicability, the developed method is applied to generate a supply chain map from mining-related news articles. The resulting visualization for mining-related industries highlights the method’s effectiveness in automated, real-time mapping using publicly available information, enabling the rapid identification of supply network changes. This study contributes to the supply chain management and natural language processing fields by advancing sophisticated, AI-driven supply chain analysis tools."
97,Improving Smart Contract Analysis with Large Language Models: The SLLM System,2024,Supply chain finance and risk,22.65,2,1,0,0,0,International Conference on the Software Process,Yun Zhou; Junpeng Qi; Jin Zhu,10.1109/icsp62129.2024.10846030,,https://www.semanticscholar.org/paper/1c0eba5359748719fca1d77f805a18f097ea01a8,1c0eba5359748719fca1d77f805a18f097ea01a8,supply_chain,large language models supply chain finance,finance,gpt; language model; large language model; large language models; llm; rag,"Smart contracts are self-executing agreements stored on the blockchain, widely used in finance, supply chain, IoT, and other fields. However, vulnerabilities in smart contract code can be exploited, leading to irreparable losses. Numerous smart contract vulnerability detection tools have been developed, with Slither being a prominent open-source static analysis tool. Despite its strengths, Slither suffers from false positives and false negatives. This paper introduces the SLLM system (Synergy of Slither and Large Language Models), which combines Slither with large language models (LLMs) like GPT-4. By leveraging pseudocode conversion and result feedback enhancement mechanisms, the system improves the accuracy of vulnerability detection. Experimental results show that SLLM outperforms Slither in reducing both false positives and false negatives across various common vulnerability types, demonstrating the effectiveness of integrating LLMs in smart contract static analysis."
98,Towards Intelligent Project Management in the Finance Sector: A Scoping Review of AI Use Cases,2025,"Industry, sector, and investment research",22.60,0,1,0,0,0,2025 International Conference on Intelligent Systems: Theories and Applications (SITA),S. Simen; Simon P. Philbin; Bidur Khanal; Gordon Hunter,10.1109/SITA67914.2025.11273712,,https://www.semanticscholar.org/paper/042b274657a58fae2ee1a2a3c4cd2f828889e635,042b274657a58fae2ee1a2a3c4cd2f828889e635,industry_sector,large language models sector analysis finance,finance; risk,language model; large language model; large language models; llm,"The integration of Artificial Intelligence (AI) into Project Management (PM) is gaining momentum as organisations seek more adaptive tools to manage complexity in the industry 4.0 era. While traditional methods like Gantt Charts and Earned Value Management (EVM) remain important, they are often inadequate for handling real-time data, predictive insights, and automated decisions. Emerging AI techniques including Large Language Models, Natural Language Processing, Artificial Neural Networks, and Fuzzy Bayesian Networks offer promising capabilities for enhancing planning accuracy, resource optimisation, risk detection, and communication. This scoping review maps the current applications of AI in project management, particularly during the planning and monitoring phases. Twenty-four peerreviewed articles ($2023-2025$) were selected from major databases including Scopus, Web of Science (WoS), IEEE Xplore, and Google Scholar. A bibliometric analysis was conducted to map the structure of the knowledge base and identify dominant AI techniques, thematic clusters, and their alignment with key project management functions. The findings highlight the growing use of AI in intelligent scheduling, dynamic resource allocation, and automated documentation. LLMs and NLP show strong potential for improving communication and reporting workflows. Despite these advances, challenges remain around data quality, AI readiness, and the absence of standardised frameworks. To address these gaps, future work will involve interviews with finance-sector project managers and the co-development of a tailored AI integration framework. This review provides a foundational understanding to support responsible and scalable AI adoption in project environments."
99,Empowering Supply Chain Risk Monitoring with Ontology-Guided Knowledge Graph Extraction by LLMs,2025,Supply chain finance and risk,21.95,2,1,0,0,0,International Workshop on the Semantic Web,Shuhan Zheng; Keita Mizushina; Ken Naono,,,https://www.semanticscholar.org/paper/2745a1a6e251343a802b08758696b95de157aa0b,2745a1a6e251343a802b08758696b95de157aa0b,supply_chain,LARD-SC large language model supply chain risk identification,risk,llm,
100,"An Analysis of Entrepreneurial Innovation in India, China and the United States: Special Reference to Generative AI",2025,"Industry, sector, and investment research",21.90,0,1,0,0,0,European Journal of Research in Applied Sciences,Shekhar Upadhyay; Deepanshi Singharia; N. Kaushal,10.1177/00195561251370521,,https://www.semanticscholar.org/paper/d59064200a1e0c1f5c6fa1af168a73d66cf0fcbd,d59064200a1e0c1f5c6fa1af168a73d66cf0fcbd,industry_sector,large language models sector analysis finance,finance; investment; market,generative ai; language model; large language model; large language models,"Entrepreneurial innovation within India, the United States and China has been significantly influenced by the advancements in generative artificial intelligence (GenAI), propelling transformation across various sectors, such as finance, healthcare and automation. The United States continues to assert its position as a global frontrunner in the realms of AI research and commercialisation, characterised by a robust private sector that nurtures pioneering innovations in large language models and AI-enabled solutions. China, supported by its state-sponsored AI ecosystem, has emerged as a formidable entity in terms of AI patent registrations and industrial applications, effectively integrating AI into manufacturing, e-commerce and smart city development initiatives. India, while still in the process of cultivating its AI-centric entrepreneurial environment, has experienced notable advancements through governmental initiatives and a burgeoning start-up ecosystem. Nonetheless, challenges pertaining to regulatory frameworks, infrastructural development and investment accessibility pose significant obstacles to the scalability of AI ventures. This investigation scrutinises the entrepreneurial ramifications of GenAI within these three economies, emphasising policy frameworks, market dynamics and innovation ecosystems."
101,Can large language models effectively process and execute financial trading instructions?,2025,"Industry, sector, and investment research",21.90,0,1,0,0,0,Frontiers of Information Technology & Electronic Engineering,Yu Kang; Xin Yang; Ge Wang; Yuda Wang; Zhanyu Wang; Mingwen Liu,10.1631/FITEE.2500285,,https://www.semanticscholar.org/paper/26fb85af13ddd480b009f5b4456a35a39a4e2982,26fb85af13ddd480b009f5b4456a35a39a4e2982,industry_sector,large language models exchange traded fund finance,finance; financial; risk,language model; large language model; large language models; llm,"The development of large language models (LLMs) has created transformative opportunities for the financial industry, especially in the area of financial trading. However, how to integrate LLMs with trading systems has become a challenge. To address this problem, we propose an intelligent trade order recognition pipeline that enables the conversion of trade orders into a standard format for trade execution. The system improves the ability of human traders to interact with trading platforms while addressing the problem of misinformation acquisition in trade execution. In addition, we create a trade order dataset of 500 pieces of data to simulate the real-world trading scenarios. Moreover, we design several metrics to provide a comprehensive assessment of dataset reliability and the generative power of big models in finance by using five state-of-the-art LLMs on our dataset. The results show that most models generate syntactically valid JavaScript object notation (JSON) at high rates (about 80%–99%) and initiate clarifying questions in nearly all incomplete cases (about 90%–100%). However, end-to-end accuracy remains low (about 6%–14%), and missing information is substantial (about 12%–66%). Models also tend to over-interrogate—roughly 70%–80% of follow-ups are unnecessary—raising interaction costs and potential information-exposure risk. The research also demonstrates the feasibility of integrating our pipeline with the real-world trading systems, paving the way for practical deployment of LLM-based trade automation solutions."
102,"Threat Landscape in Artificial Intelligence Systems: Taxonomy, Attack Vectors and Security Implications",2026,Supply chain finance and risk,21.80,1,1,0,0,0,World Journal of Advanced Research and Reviews,Vishnu Kiran Bollu,10.30574/wjarr.2026.29.1.0007,,https://www.semanticscholar.org/paper/9eab132734ed9a1497598a19c5c4fafcf60d3af5,9eab132734ed9a1497598a19c5c4fafcf60d3af5,industry_sector; supply_chain,large language models supply chain finance,finance; fund; risk,generative ai; language model; large language model; large language models; llm,"The rapid integration of Artificial Intelligence (AI) systems across critical sectors such as healthcare, finance, autonomous transportation, and national security has fundamentally altered the global cybersecurity threat landscape. Unlike traditional software systems, AI introduces novel vulnerabilities rooted in data-driven learning, model opacity, and high dimensional decision boundaries. This paper presents a comprehensive analysis of the evolving threat landscape in AI systems, focusing on adversarial machine learning attacks, data poisoning, privacy inference, model extraction, supply-chain vulnerabilities, and emerging risks in generative AI and large language models (LLMs). A structured taxonomy of AI-specific threats is proposed, mapping attack vectors to lifecycle stages and adversary capabilities. The study further evaluates real world attack scenarios, sector specific impacts, and systemic risks arising from interconnected AI ecosystems. The paper concludes by outlining detection strategies, governance considerations, and future research directions necessary to ensure secure, trustworthy, and resilient AI deployments."
103,Assessing the potential integration of large language models in accounting practices: evidence from an emerging economy,2024,"Industry, sector, and investment research",21.80,9,1,0,0,0,Future Business Journal,Ahmad A. Toumeh,10.1186/s43093-024-00368-8,,https://www.semanticscholar.org/paper/596b058e3bbb688788964b2ef191df1509f2b187,596b058e3bbb688788964b2ef191df1509f2b187,industry_sector,large language models sector analysis finance,finance; financial,language model; large language model; large language models; llm,"This research intends to demonstrate the potential integration of large language models (LLMs) in accounting practices in Jordan. It is a mixed methods study that employs semi-structured interviews and content analysis of published financial reports. A total of 13 semi-structured interviews are conducted with various accounting professionals, such as accountant, financial analyst, financial controller, auditor, tax consultant, and finance manager. In addition, the study includes a thorough content analysis of financial reports, which reveals a compelling pattern highlighting the distinct narrative content richness prevalent across financial, industrial, and service sectors. The results emphasize the need for sector-specific adaptation, suggesting a paradigm shift in financial reporting practices. This study represents the initial empirical exploration in Jordan. It serves as a bridge between theory and application, offering both theoretical insights and practical guidance for accounting professionals. Ultimately, the study envisions a future where LLMs significantly enrich financial reporting practices across diverse sectors."
104,Large Language Models in Drug Discovery: A Comprehensive Analysis of Drug-Target Interaction Prediction,2024,"Industry, sector, and investment research",21.71,8,1,0,0,0,2024 2nd International Conference on Foundation and Large Language Models (FLLM),Raghad J. AbuNasser; Mostafa Z. Ali; Yaser Jararweh; Mustafa Daraghmeh; Talal Z. Ali,10.1109/FLLM63129.2024.10852448,,https://www.semanticscholar.org/paper/a171bdc60476fc633ec9882074a7ac9d754cfb26,a171bdc60476fc633ec9882074a7ac9d754cfb26,industry_sector,large language models financial industry analysis,financial; market,language model; large language model; large language models; llm,"Large Language Models have successfully caught the eyes of the pharmaceutical industry and provided aid in several tasks, such as de novo drug design, drug repurposing, molecular optimization, activity prediction, and Drug-Target Interaction (DTI) prediction. In this survey, we delved deep into these models, among their various applications, techniques, performance metrics, and the datasets they utilized. Additionally, we gave special attention to DTI predictive models due to the crucial rule of DTI prediction in the Drug Discovery (DD) process, which aims to enhance the efficiency of finding suitable drug-like candidates while lowering time and costs. Furthermore, we presented some of the successful models that have reached the market and showed some tangible success. While aiming to highlight the potential of LLMs and acknowledging their challenges that need to be overcome for broader adoption, we focused on some key areas, such as their clinical and financial aspects, generalizability, computational cost, interpretability, and hybrid models. Moreover, eXplainable Artificial Intelligence (XAI) was emphasized and we underscored its potential and need in the field of DD to further validate the trust-worthiness of such models."
105,Capital Scheduling Decisions in Digital Supply Chain Finance based on Multi-Stage Stochastic Linear Programming,2026,Supply chain finance and risk,21.40,0,1,0,0,0,Frontiers in Business and Finance,Aarav R. Sharma; S. E. Thompson,10.71465/fbf694,,https://www.semanticscholar.org/paper/f5d92fce230b8eba94ef7699777b602927105381,f5d92fce230b8eba94ef7699777b602927105381,supply_chain,predicting repayment risk supply chain finance large language models,finance; financial; market; risk; supply chain finance,rag,"The rapid evolution of financial technologies has transformed traditional supply chain management into a digitally integrated ecosystem, enabling real-time visibility and data-driven decision-making. This paper addresses the complex problem of capital scheduling within digital supply chain finance, where liquidity management is subject to significant uncertainties regarding market demand, repayment behaviors, and interest rate fluctuations. Unlike traditional static approaches, we propose a Multi-Stage Stochastic Linear Programming model that dynamically adjusts financing and repayment decisions over multiple time horizons. By leveraging the granular data availability inherent in digital platforms, the proposed framework allows financial planners to optimize working capital allocation while mitigating liquidity risks. We construct a scenario tree to represent the evolution of uncertain parameters and employ a decomposition algorithm to solve the resulting large-scale optimization problem. The study demonstrates that digital integration, when coupled with stochastic optimization, significantly outperforms deterministic planning methods by reducing the cost of capital and improving solvency ratios under volatile market conditions. The findings provide theoretical contributions to the intersection of operations research and financial engineering, offering practical guidelines for liquidity providers and supply chain managers operating in uncertain environments."
106,Agentic Finance: An Adaptive Inference Framework for Bounded-Rational Investing Agents,2026,ETF and asset allocation,21.30,1,1,0,0,0,Entropy,Samuel Montañez-Jacquez; J. Clippinger; M. Moroney,10.3390/e28030321,,https://www.semanticscholar.org/paper/103781f3cf01e7fbf589ad4cb2ec5255ed93bcff,103781f3cf01e7fbf589ad4cb2ec5255ed93bcff,etf,LLM crowds investment signals S&P 500 ETF SPY,asset; etf; finance; financial; investing; investment; portfolio; risk,agent,"We propose Adaptive Inference, a portfolio management framework extending Active Inference to non-stationary financial environments. The framework integrates inference, control, and execution under endogenous uncertainty, modeling investment decisions as coupled dynamics of belief updating, preference encoding, and action selection rather than optimization over fixed objectives. In this approach, portfolio behavior is governed by the expected free energy (EFE) minimization, showing that classical valuation models emerge as limiting cases when epistemic components vanish. Using train–test evaluation on the ARKK Innovation ETF (2015–2025), we identify a Passivity Paradox: frozen belief transfer outperforms naive adaptive learning. A Professional Agent achieves a Sharpe ratio of 0.39 while its adaptive counterpart degrades to −0.28, reflecting belief contamination when learning from policy-dependent signals. Crucially, the architecture is not designed to generate alpha but to perform endogenous risk management that mitigates overtrading under regime ambiguity and distributional shift. Adaptive Inference Agents maintain long exposure most of the time while tactically reducing positions during high-entropy periods, implementing uncertainty-aware passive investing. All agents reduce realized volatility relative to ARKK Buy-and-Hold (43.0% annualized). Cross-asset validation on the S&P 500 ETF (SPY) shows that inference-guided risk shaping achieves a positive Entropic Sharpe Ratio (ESR), defined as excess return per unit of informational work, thereby quantifying the economic value of information under thermodynamic constraints on inference."
107,Uncovering the risks of digital supply chains: A large language model framework for semantic identification and validation,2026,Supply chain finance and risk,21.30,1,1,0,0,0,International Journal of Production Economics,Jiaqi Fang; Bixiang Su; Shuzhen Wang; Bin Wang,10.1016/j.ijpe.2025.109858,,https://www.semanticscholar.org/paper/403fbc680a91b4a2d5abc4105b4a39d4f582f904,403fbc680a91b4a2d5abc4105b4a39d4f582f904,supply_chain,LARD-SC large language model supply chain risk identification,risk,language model; large language model,
108,AI Agents and Agentic Systems: Redefining Global it Management,2025,Supply chain finance and risk,21.21,17,1,0,0,0,Journal of Global Information Technology Management,Laurie Hughes; Yogesh K. Dwivedi; Keyao Li; Mandanna Appanderanda; Mousa Ahmad Al-Bashrawi; Inyoung Chae,10.1080/1097198X.2025.2524286,,https://www.semanticscholar.org/paper/7c26f028e67cb4614c189279e9a3afabc192dab6,7c26f028e67cb4614c189279e9a3afabc192dab6,supply_chain,large language models supply chain finance,finance,agent; language model; large language model; large language models; llm; rag,"ABSTRACT Artificial Intelligence (AI) agents represent a transformative advancement in global Information Technology (IT) management, introducing autonomous, goal-driven systems capable of reasoning, adapting, and executing decisions across distributed IT ecosystems. By leveraging Large Language Models (LLMs) and advanced AI frameworks, they enhance operational efficiency, decision-making, and cross-border IT collaboration. Their impact spans finance, healthcare, supply chain management, and enterprise IT services, where they act as virtual team members, automating infrastructure management, optimizing workflows, and ensuring 24/7 global system continuity. Despite these benefits, challenges persist in trust management, ethical accountability, and legacy system integration. As AI agents take on complex roles, concerns over safety, security, transparency, bias, and decision-making accountability become critical for many organizations. This study examines these complexities from a global IT perspective. We review the recent research and propose a research agenda that explores the ethical, operational, and strategic implications of AI agents in modern IT ecosystems."
109,Revolutionizing Investment Strategies: Optimizing Portfolios Through Large-Scale Language Models and Innovative Leasing Structures,2023,"Industry, sector, and investment research",21.10,0,1,0,0,0,"2023 3rd International Signal Processing, Communications and Engineering Management Conference (ISPCEM)",Zheng Zhang,10.1109/ISPCEM60569.2023.00010,,https://www.semanticscholar.org/paper/95c16171364a52b49dc0d83da6c22b0f38626692,95c16171364a52b49dc0d83da6c22b0f38626692,industry_sector,Commercial Real Estate AI Text-Evaluation CREATE large language model sector trading signal,asset; equity; financial; investment; portfolio; returns; risk,chatgpt; gpt; language model; rag,"The advent of ChatGPT technology in 2023, developed by OpenAI, has captivated global attention, highlighting its financial management and innovative leasing arrangement with Microsoft. This study delves into this leasing model, employing large-scale language models to forge advanced portfolio optimization algorithms centered around the artificial intelligence industry. The paper addresses the shift in financial practices, transitioning from traditional equity and debt purchases to more flexible and potentially lucrative arrangements, symbolizing a movement towards a more collaborative and forward-thinking investment paradigm. In this context, leasing, although a well-established concept in realms such as real estate and automotive, finds an unprecedented application in the technology sector, particularly in artificial intelligence. This innovative structure allows OpenAI to maintain operational autonomy while gaining financial and strategic support from tech giants like Microsoft, positioning OpenAI as a tenant, with the lease duration contingent on its profitability. This incentivizes OpenAI to maximize its profitability and prolong Microsoft's support, offering a risk-mitigated opportunity for Microsoft to benefit from advancements in AI without the liabilities of full ownership. This paper aims to create a novel customer experience and enhance risk management for investors by integrating Natural Language Processing (NLP) techniques with traditional portfolio optimization methods. Portfolio optimization is a crucial aspect of investment strategy, involving the selection of an optimal asset mix to maximize returns and minimize risk. This research anticipates training large-scale language models on financial texts to analyze vast amounts of unstructured data from diverse sources, identifying trends, sentiments, and signals potentially overlooked by conventional methods. Integrating these algorithms into innovative quantitative investment strategies, the study seeks to provide tailored investment advice and services based on individual investor needs and preferences, leveraging AI to analyze historical data, offer independent investment recommendations, identify patterns and trends quantitatively, and implement proactive risk management strategies."
110,The Pluralistic Future of AI: A Comprehensive Analysis of Decentralized Large Language Models,2025,"Industry, sector, and investment research",20.80,0,1,0,0,0,Innovative Journal of Applied Science,N. Omarov; Alimzahn Tokushev,10.70844/ijas.2025.2.38,,https://www.semanticscholar.org/paper/96a52b7f6ae6e4c7008045fdb2246a8ba022a9ff,96a52b7f6ae6e4c7008045fdb2246a8ba022a9ff,industry_sector,large language models financial industry analysis,financial; investment,language model; large language model; large language models; llm,"The Centralized Status QuoThe current landscape of Artificial Intelligence (AI), particularly concerning Large Language Models (LLMs), is dominated by a centralized paradigm. Industry leaders such as OpenAI, Anthropic and Google DeepMind deploy and manage their models on massive computational infrastructure within expansive data centers. This architecture, where a single, colossal model serves millions of users and cloud-based APIs, has enabled unprecedented scalability, high performance and the capacity for continuous updates. However, this model is not without significant drawbacks. It requires substantial financial investment in infrastructure, is entirely reliant on constant internet connectivity and introduces considerable privacy and data control concerns, as sensitive information must be processed in the cloud. The user also frequently pays for compute capacity they do not fully utilize, leading to an inefficient cost model based on subscriptions or per-token usage."
111,Instruction-Tuned Large Language Models for Aspect-Based Sentiment Analysis: A Case Study on Turkish Banking Data,2025,"Industry, sector, and investment research",20.40,0,1,0,0,0,2025 10th International Conference on Computer Science and Engineering (UBMK),Derya Uysal; Begüm Çitamak Erdinç; Erkut Erdem,10.1109/UBMK67458.2025.11207055,,https://www.semanticscholar.org/paper/bfab63b8247eb1252a20d52ddc4e59e56a65fd16,bfab63b8247eb1252a20d52ddc4e59e56a65fd16,industry_sector,large language models sector analysis finance,bank; finance; financial,language model; large language model; large language models,"Aspect-Based Sentiment Analysis (ABSA) plays a pivotal role in extracting fine-grained opinions on specific aspects within text, with applications spanning customer feedback, finance, and healthcare. This study focuses on enhancing ABSA for the financial domain in Turkish through the creation of a specialized dataset and the fine-tuning of instruction-driven large language models. We introduce Fin-ABSA, a dataset addressing unique challenges such as incomplete sentences and annotation inconsistencies within the financial sector. Comprehensive refinements and dataset expansion yielded significant performance improvements, with accuracy on Fin-ABSA rising from 27% to 51%. Notably, instruction-tuned models, particularly Sambalingo, demonstrated superior performance, highlighting the importance of high-quality, domain-specific data in achieving robust outcomes."
